name,study_hours_per_day,cleanliness,noise_tolerance,introvert_extrovert,year,guest_freq,gender_Female,gender_Male,gender_Non-binary,diet_eggetarian,diet_no_pref,diet_nonveg,diet_veg,diet_vegan,study_time_afternoon,study_time_morning,study_time_night,sleep_sin,sleep_cos
Anchal Bhorkhade,0.3333,1.5,1.125,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.2349,1.7846
Rama Kaushik,0.5556,1.5,1.125,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Susheel Samaddar,0.3333,1.5,0.75,0.25,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.4659,1.7387
Jodha Wagh,0.1111,1.0,1.125,1.0,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Nainika Tandon,0.3333,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Sulochana Unnikrishnan,0.4444,1.0,0.375,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Aakriti Manchanda,0.2222,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Imaduddeen Shivastava,0.7778,1.0,0.375,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Ahmad Behuria,0.1111,1.5,0.75,0.5,0.3333,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.4659,1.7387
Punya Rishiraj,0.4444,1.0,0.0,0.0,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Shyam Chouhan,0.2222,1.5,1.125,0.75,0.3333,1.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Naveen Tiwari,0.3333,1.5,0.75,0.25,1.0,0.5,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Seema Selvaraj,0.1111,1.0,1.125,0.75,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Prassanna Pradhan,0.3333,0.0,0.375,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.4659,1.7387
Kavish Bais,0.6667,0.5,0.375,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Rajveer Gomashe,0.3333,1.0,1.125,0.75,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.6888,1.663
Yogesh Tulshidas,0.4444,1.0,0.375,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Anchal Wanve,0.1111,1.0,1.125,0.75,0.0,0.5,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Shambhavi Ahuja,0.4444,0.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Zahed Dutt,0.5556,1.5,0.375,0.25,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Govindam Gutti,0.5556,1.0,0.0,0.0,0.3333,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Akshat Prabhu,0.4444,1.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,1.428,1.0958
Ramakrishna Oswal,0.8889,1.0,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.4659,1.7387
Akshit Kotturu,0.4444,1.5,0.75,0.5,0.3333,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4659,1.7387
Rekha Ahuja,0.5556,1.0,0.75,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.2349,1.7846
Mallika Shokeen,0.7778,1.0,1.125,0.25,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Kaushiki Gudepu,0.2222,1.5,1.125,0.75,0.6667,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,1.8
Rahul Singhania,0.5556,2.0,0.375,0.25,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Naman Pradhan,0.4444,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.6888,1.663
Zeal Jivani,0.1111,1.5,1.125,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Nisha Pravesh,0.4444,1.0,0.0,0.0,0.3333,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Shreyash Jha,0.1111,1.0,0.75,0.75,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.9,1.5588
Divyanshika Kumari,0.4444,0.5,0.375,0.5,0.6667,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Krishan Gaikwad,0.3333,2.0,0.375,0.25,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.2349,1.7846
Rajat Varghese,0.5556,1.0,0.75,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Munir Malviya,0.3333,1.0,0.0,0.25,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Mayank Jadhav,0.4444,1.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Atif Dikshit,0.6667,1.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,-0.4659,1.7387
Pankhuri Aleem,0.5556,1.5,0.0,0.25,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.9,1.5588
Bhumika Hosur,0.3333,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Ashish Kwatra,0.2222,1.5,1.5,1.0,0.3333,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Akansha Sivan,0.0,1.5,0.375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.4659,1.7387
Shakti Jivani,0.4444,2.0,0.75,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Yashwanth Kanchhal,0.3333,1.0,0.375,0.5,0.3333,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2349,1.7846
Rakshita Mahajan,0.3333,1.5,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Arman Rizwan,0.5556,1.0,0.75,0.25,0.6667,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2349,1.7846
Munir Ghosh,0.3333,1.5,1.125,0.5,0.6667,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Souvik Heblikar,0.2222,0.5,1.125,0.75,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.9,1.5588
Bramoni Chandran,0.4444,1.0,0.375,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Garvit Sarraf,0.6667,0.5,0.75,0.0,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Ishan Dhiman,0.3333,2.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Harshini Rizvi,0.4444,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Naziya Manchikanti,0.4444,0.5,0.75,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,1.8
Prathmesh Sain,0.1111,1.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Anubhuti Kasera,0.2222,1.0,1.5,0.75,1.0,0.5,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.2349,1.7846
Pragati Mani,0.6667,1.0,0.375,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-1.0958,1.428
Chetna Huque,0.4444,1.5,0.75,0.75,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Brahmaputra Dev,0.4444,1.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,1.2728,1.2728
Sravya Devi,0.3333,1.0,1.5,0.75,0.6667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Upamanyu Goswami,0.1111,0.5,1.125,0.75,0.3333,1.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Ramkrishna Samdharshni,0.5556,0.5,0.375,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Palak Azhar,0.2222,1.0,0.75,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Divyam Rajak,0.3333,0.5,0.75,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.4659,1.7387
Suchita Ansari,0.3333,1.5,1.125,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.4659,1.7387
Neha Choubey,0.1111,1.0,1.125,0.75,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.4659,1.7387
Monish Verma,0.4444,1.5,0.75,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Sukrit Bhriguvanshi,0.5556,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Akshat Mehta,0.2222,1.5,1.125,1.0,0.6667,1.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Aaditya Nag,0.3333,1.5,1.125,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Archita Rizwan,0.2222,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.2349,1.7846
Neha Sugathan,0.1111,1.0,0.75,0.75,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Anshu Akolkar,0.3333,0.5,0.375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Suresh Praveenchand,0.2222,1.5,1.125,0.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.4659,1.7387
Madhusudan Nalla,0.3333,1.0,0.75,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Manvendra Singam,0.4444,1.5,0.375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Aniket Kulsum,0.0,1.0,1.125,0.75,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Aarvi Jay,0.4444,1.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Rishab Sasidharan,0.6667,1.0,0.75,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.9,1.5588
Sanskriti Meharda,0.3333,1.5,0.75,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Anshit Kori,0.5556,1.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Anjana Bhattacharjee,0.1111,0.5,0.375,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Himanshi Jaitley,0.6667,1.0,0.75,0.25,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.9,1.5588
Rupeshwary Narayan,0.1111,1.5,1.125,1.0,0.6667,1.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Namrata Maurya,0.1111,2.0,1.125,0.75,0.3333,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Yashveer Sanwal,0.2222,0.5,1.125,0.75,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,1.8
Vashif Malekar,0.3333,2.0,1.125,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.9,1.5588
Anikrishna Behuria,0.0,1.0,1.125,0.75,0.6667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.6888,1.663
Bilal Asija,0.4444,0.5,0.375,0.0,0.6667,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Alka Ahmad,0.2222,1.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Anunay Adhya,0.4444,1.0,0.375,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Unnati Saluja,0.3333,1.5,0.75,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Furqan Sundar,0.4444,1.5,0.375,0.5,0.3333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.9,1.5588
Monti Karkhele,0.3333,0.5,0.75,0.5,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,0.0,1.8
Jitendra Quraishi,0.3333,1.5,0.75,0.5,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Rituraj Ansari,0.3333,1.0,0.375,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Tanu Sandilya,0.3333,0.5,0.75,0.75,0.6667,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Kanchan Rawat,0.2222,1.0,1.125,0.75,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Akhya Gond,0.5556,1.5,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Ayush Sonkar,0.1111,2.0,1.5,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Hemanshu Wathore,0.4444,1.0,0.375,0.0,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Ravisankar Barnwal,0.6667,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.2349,1.7846
Amit Tripathi,0.3333,1.0,0.75,0.25,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Hanif Panesar,0.7778,0.0,0.375,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-1.0958,1.428
Haaris Shahid,0.5556,1.0,0.75,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Sadiq Vaish,0.2222,1.5,0.75,0.25,0.0,0.5,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,-0.2349,1.7846
Ashal Quraishi,0.3333,0.5,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.2349,1.7846
Rajendra Chaurasiya,0.3333,0.5,1.125,0.5,0.3333,0.5,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Akarsh Bistagond,0.4444,1.0,0.75,0.0,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Rupanjali Bhaskar,0.2222,1.0,0.75,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.4659,1.7387
Abhishek Bhattacharjee,0.5556,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,1.8
Niranjan Asthana,0.8889,0.0,0.75,0.0,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Richa Karkhele,0.5556,1.5,0.75,0.5,0.0,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2349,1.7846
Navneet Narayan,0.1111,1.0,0.75,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Jagadeesh Dwivedi,0.2222,1.0,0.375,0.5,0.6667,0.5,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Surya Johari,0.1111,1.0,1.125,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.2349,1.7846
Mansoon Chavan,0.3333,0.5,1.125,0.5,0.6667,0.5,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,-0.4659,1.7387
Alka Sura,0.3333,2.0,0.75,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.4659,1.7387
Mudit Ojha,0.1111,1.0,0.75,0.75,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.4659,1.7387
Abhijeet Asija,0.0,1.0,1.5,0.75,0.0,0.5,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Kamran Shiromani,0.3333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.2349,1.7846
Tejas Vaishnavi,0.5556,1.0,0.75,0.25,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.6888,1.663
Ashish Sarnobat,0.4444,1.0,0.75,0.25,1.0,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Pradip Mahajan,0.2222,1.5,0.375,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.4659,1.7387
Bibhu Tewary,0.6667,1.5,0.0,0.25,0.6667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,1.8
Hartesh Maurya,0.2222,1.0,0.75,0.25,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Kamini Pant,0.4444,0.5,0.375,0.0,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,1.8
Palata Tiwari,0.2222,0.5,1.125,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.2349,1.7846
Prakhyat Koppula,0.5556,0.5,0.0,0.25,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Vishal Dwivedi,0.6667,1.5,0.375,0.0,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.4659,1.7387
Mahendra Chechani,0.7778,0.5,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.6888,1.663
Sriansh Mahmood,0.1111,1.0,1.125,0.75,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.4659,1.7387
Ravinderpreet Shenoy,0.2222,1.0,1.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Fatahun Nalla,0.5556,1.5,0.75,0.5,0.3333,0.5,0.0,0.0,1.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,-0.6888,1.663
Hatchinghoi Sehgal,0.2222,0.5,1.125,0.5,0.0,0.5,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Monti Menon,0.2222,1.5,0.75,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.6888,1.663
Shubhankar Mahapatra,0.0,1.0,1.125,0.75,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,1.0958,1.428
Ayushi Shivastava,0.5556,0.5,0.75,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,-0.2349,1.7846
Rupeshwary Sareen,0.4444,0.5,0.375,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Shalini Guduri,0.5556,0.5,0.375,0.0,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.9,1.5588
Sejal Chavan,0.7778,1.5,1.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Monika Ashraf,0.6667,1.0,0.375,0.0,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.6888,1.663
Abhinav Dutt,0.3333,0.5,0.375,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Rupal Govil,0.5556,1.0,0.375,0.25,0.0,0.5,0.0,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Vagisha Maddeshiya,0.6667,1.0,0.75,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.9,1.5588
Shaurya Jauhari,0.3333,1.5,0.75,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,-0.2349,1.7846
Pranjali Garud,0.3333,0.5,0.75,0.5,0.0,0.5,1.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.5588
Amol Trivedi,0.2222,1.0,0.375,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,1.0958,1.428
Varsha Rausa,0.3333,1.0,0.375,0.0,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,1.8
Purnava Mehra,0.5556,0.5,0.75,0.5,0.3333,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.2349,1.7846
Radhika Kasera,0.2222,1.0,1.125,0.5,0.6667,0.5,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.4659,1.7387
Febin Sen,0.4444,1.5,0.75,0.75,0.3333,1.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,1.8
Shariq Seth,0.1111,1.0,0.75,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,-0.9,1.5588
Mudit Pandey,0.7778,1.0,0.75,0.25,0.6667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.6888,1.663
Asvin Kushwaha,0.6667,0.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
Ram Hasija,0.7778,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,-0.9,1.5588
